,shapeName,shapeID,shapeGroup,shapeType,longitude,latitude,is_land,tmz,elevation,surface_azimuth,fixed_yield,tracking_yield
3759,Belbédji,23599985B37162587774633,NER,ADM2,7.868192419481008,15.11477648638657,True,Africa/Niamey,0.0,180,449092.7959582824,554192.1665651205
3760,Tessaoua,23599985B9962986153255,NER,ADM2,8.197566281506836,13.858787602477694,True,Africa/Niamey,429.0,180,438354.80170168355,539694.8955393157
3761,Kantché,23599985B81952569357883,NER,ADM2,8.519356162934521,13.43076981043242,True,Africa/Niamey,0.0,180,439172.52877395775,542813.6279545493
3762,Takeita,23599985B25575457251727,NER,ADM2,8.785910166454803,13.943380247597595,True,Africa/Niamey,0.0,180,442731.51300709066,543761.0671298029
3763,Magaria,23599985B72934105448405,NER,ADM2,8.950312418497502,13.16670412768323,True,Africa/Niamey,415.0,180,435867.42931386817,539046.013499224
3764,Iférouane,23599985B42361363165505,NER,ADM2,9.630783315597954,20.081127593646276,True,Africa/Niamey,0.0,180,469752.8144470974,582791.732576914
3765,Tchirozérine,23599985B66307714151869,NER,ADM2,8.894540193750649,17.515734829802426,True,Africa/Niamey,0.0,180,467081.80029561964,581583.6324390713
3766,Aderbissinat,23599985B52241460380538,NER,ADM2,8.930071353795547,16.523889146140665,True,Africa/Niamey,482.0,180,465417.65285831946,575600.3140920711
3767,Tanout,23599985B69081741011402,NER,ADM2,8.913064019221656,15.064450552187676,True,Africa/Niamey,0.0,180,455938.714772663,565256.0093249308
3768,Damagaram Takaya,23599985B91194911882215,NER,ADM2,9.484128928934132,14.121255184873723,True,Africa/Niamey,0.0,180,443724.64911388897,546769.3930918109
3769,Zinder,23599985B17840081467963,NER,ADM2,9.013539257000048,13.782952978000065,True,Africa/Niamey,456.0,180,442387.29380411986,545928.579612232
3770,Mirriah,23599985B93207740600063,NER,ADM2,9.078413447905138,13.610034145430703,True,Africa/Niamey,0.0,180,434898.78241597896,534100.6133848103
3771,Dungass,23599985B10149369238340,NER,ADM2,9.468504826253888,13.120675524530006,True,Africa/Niamey,0.0,180,434891.15923800855,536526.234639244
3772,Gouré,23599985B20082731758941,NER,ADM2,10.187273119431746,14.041888368412394,True,Africa/Niamey,441.0,180,439485.27644199785,541727.1662678211
3773,Tesker,23599985B16015640173227,NER,ADM2,10.985329024567905,15.723054503256813,True,Africa/Niamey,0.0,180,454553.2018061209,552240.7833943332
3774,Goudoumaria,23599985B75635581877036,NER,ADM2,11.228184173529762,13.752843951317027,True,Africa/Niamey,0.0,180,443864.13845878403,544834.4700000272
3775,Maïné-Soroa,23599985B74336618625682,NER,ADM2,11.92971425841827,13.730688239152604,True,Africa/Niamey,337.0,180,443352.90936028457,545610.3366089857
3776,N'Guigmi,23599985B27242520162456,NER,ADM2,12.800979448705574,14.158307754939111,True,Africa/Niamey,0.0,180,437285.6424064317,530483.0623761446
3777,N'Gourti,23599985B32057380818540,NER,ADM2,13.491287765974086,16.443011218901418,True,Africa/Niamey,0.0,180,452122.98388823407,551017.4464928776
3778,Bilma,23599985B30294266740058,NER,ADM2,13.14197448760517,20.396151419442994,True,Africa/Niamey,489.0,180,472586.1925018861,593402.7829022722
3779,Diffa,23599985B49279802347692,NER,ADM2,12.564127970673919,13.525638983241304,True,Africa/Niamey,0.0,180,437017.95708297915,538163.8199870929
3780,Bosso,23599985B85188331861732,NER,ADM2,13.294477762651576,13.752921936469122,True,Africa/Niamey,0.0,180,442083.20185768395,544621.624378164
3781,Maradi,23599985B96333695472040,NER,ADM2,7.13398269039548,13.50020444219234,True,Africa/Niamey,384.0,180,435130.1460477289,533726.4352316152
3782,Eastern Obolo,59680162B7891718144591,NGA,ADM2,7.688496781790475,4.526853356310769,True,Africa/Lagos,0.0,180,299698.52996717737,354945.0934708341
3783,Ekeremor,59680162B22876202690460,NGA,ADM2,5.702788190027868,4.9449080387976085,True,Africa/Lagos,0.0,180,300860.43446263584,353258.73558572104
3784,Degema,59680162B23543460253472,NGA,ADM2,6.909956483411019,4.557817388253914,True,Africa/Lagos,5.0,180,298120.0163461194,352264.83800468117
3785,Andoni,59680162B90577513466378,NGA,ADM2,7.401317367948008,4.510860450667099,True,Africa/Lagos,0.0,180,306085.0389888559,362498.3425773544
3786,Akpabuyo,59680162B58958286313368,NGA,ADM2,8.48430134859058,4.944469312910118,True,Africa/Lagos,51.0,180,299528.99151807686,347023.41621249734
3787,Oron,59680162B48458945930175,NGA,ADM2,8.22540887716108,4.850533377440932,True,Africa/Lagos,0.0,180,310654.22859675944,365541.07328149024
3788,Bakassi,59680162B77398299052023,NGA,ADM2,8.495123991853204,4.792537277925309,True,Africa/Lagos,0.0,180,304027.8801261683,350864.09578592563
3789,Calabar South,59680162B50827827535662,NGA,ADM2,8.312297604997713,4.926512869398346,True,Africa/Lagos,3.0,180,312912.80991565593,364048.5138842451
3790,Udung Uko,59680162B95559320678868,NGA,ADM2,8.255410084837216,4.748598361991873,True,Africa/Lagos,0.0,180,305591.23339443054,356808.8634061314
3791,Southern Ijaw,59680162B89388744582495,NGA,ADM2,5.928067932152428,4.664814757047689,True,Africa/Lagos,0.0,180,300776.32541982544,353312.03226283763
3792,Iwajowa,59680162B76564266679550,NGA,ADM2,2.9984226872436115,8.010243502531674,True,Africa/Lagos,191.0,180,353096.2517034381,417713.48310205725
3793,Ibarapa North,59680162B62922932811240,NGA,ADM2,3.162746845632232,7.6446819824134655,True,Africa/Lagos,0.0,180,353452.131051835,414280.86127991776
3794,Okrika,59680162B90615098764032,NGA,ADM2,7.072660625084918,4.6101031101324175,True,Africa/Lagos,0.0,180,299380.11732962116,353523.98281661904
3795,Imeko Afon,59680162B69679397491551,NGA,ADM2,2.874543469801441,7.595659437963668,True,Africa/Lagos,166.0,180,357896.88465292344,426040.1301084526
3796,Ibeno,59680162B15406999540209,NGA,ADM2,8.044096732159813,4.562251729767359,True,Africa/Lagos,0.0,180,304387.7114218823,358540.231543258
3797,Nembe,59680162B49362321791702,NGA,ADM2,6.310677561032357,4.512781052941658,True,Africa/Lagos,0.0,180,295035.3176674963,347282.2049191718
3798,Ilaje,59680162B44253410475450,NGA,ADM2,4.774783986513535,6.223182458107375,True,Africa/Lagos,10.0,180,327844.1399883945,388468.33394960244
3799,Brass,59680162B87797979497124,NGA,ADM2,6.288463074562029,4.447704166701756,True,Africa/Lagos,0.0,180,309574.0979617463,365894.4565003817
3800,Warri North,59680162B93651715341205,NGA,ADM2,5.244730718671227,5.863451154069763,True,Africa/Lagos,-1.0,180,0.0,0.0
3801,Ese Odo,59680162B74748273614391,NGA,ADM2,4.9687993748123205,6.222962805265441,True,Africa/Lagos,0.0,180,323862.7540438965,384481.9840594634
3802,Jalingo,59680162B33993495702938,NGA,ADM2,11.333283047224887,8.944298768556033,True,Africa/Lagos,206.0,180,378784.6826664755,458700.7437290536
3803,Burutu,59680162B9558481059390,NGA,ADM2,5.584060649549814,5.2236134589035474,True,Africa/Lagos,0.0,180,311502.7861798293,366470.21769268083
3804,Girei,59680162B61760155439631,NGA,ADM2,12.482060868001685,9.440615792246364,True,Africa/Lagos,230.0,180,398051.9888868437,490384.7255832327
3805,Yorro,59680162B40051654285197,NGA,ADM2,11.553353350302359,8.896624837051643,True,Africa/Lagos,0.0,180,386501.0661224595,457058.34617068496
3806,Ardo-Kola,59680162B5954014037791,NGA,ADM2,11.17056605328727,8.828010064664976,True,Africa/Lagos,0.0,180,376648.2043948039,454927.2683857966
3807,Yola North,59680162B21673152212894,NGA,ADM2,12.449563501784727,9.25074398066721,True,Africa/Lagos,204.0,180,396099.8944477321,487191.2691829386
3808,Yola South,59680162B24147659958725,NGA,ADM2,12.347147018585538,9.256044623304083,True,Africa/Lagos,0.0,180,400403.9657189291,492951.9165369219
3809,Mbo,59680162B50421987640425,NGA,ADM2,8.243044788666323,4.646321651243719,True,Africa/Lagos,28.0,180,305129.23545293586,357866.46447960264
3810,Lau,59680162B35636298384814,NGA,ADM2,11.403263930734694,9.17900826222541,True,Africa/Lagos,0.0,180,392071.85399887804,481681.0503487622
3811,Ibarapa Central,59680162B68133263226567,NGA,ADM2,3.25963923873041,7.42699556966565,True,Africa/Lagos,0.0,180,356192.4081898071,421083.6029881936
3812,Abeokuta North,59680162B29721937623471,NGA,ADM2,3.1680049841629727,7.239819219225703,True,Africa/Lagos,123.0,180,349710.21955906367,412792.7382117782
3813,Bonny,59680162B83694422254145,NGA,ADM2,7.235604719147652,4.445014528307828,True,Africa/Lagos,0.0,180,318519.52203706856,381361.4011693095
3814,Warri South-West,59680162B46174350236230,NGA,ADM2,5.444836506026546,5.555107833418301,True,Africa/Lagos,0.0,180,314251.8131661417,369102.4162049088
3815,Warri South,59680162B21053239387442,NGA,ADM2,5.619150840612953,5.610299643416404,True,Africa/Lagos,4.0,180,325422.097708716,379229.66964426654
3816,Akuku Toru,59680162B59329233871626,NGA,ADM2,6.677715932556122,4.541717605219274,True,Africa/Lagos,0.0,180,300666.8395960262,355135.58052022575
3817,Isokan,59680162B6205124943279,NGA,ADM2,4.187081838446753,7.287756667738262,True,Africa/Lagos,174.0,180,347792.1947397513,411144.836210338
3818,Irewole,59680162B22633527707210,NGA,ADM2,4.230084329246922,7.4098241685026105,True,Africa/Lagos,0.0,180,346971.5581472391,411280.440244554
3819,Essien Udim,59680162B25032665557199,NGA,ADM2,7.64705340838656,5.105822377969665,True,Africa/Lagos,0.0,180,319970.7292708726,376816.56227756577
3820,Onna,59680162B70948216254513,NGA,ADM2,7.8480808391098975,4.628967916181876,True,Africa/Lagos,12.0,180,306375.21195971663,362438.79119350464
3821,Udenu,59680162B44643250914735,NGA,ADM2,7.5559672419542725,6.869302798013007,True,Africa/Lagos,0.0,180,356321.8786221681,423122.1201220447
3822,Ogu Bolo,59680162B82820769085578,NGA,ADM2,7.207780347076103,4.644562779752854,True,Africa/Lagos,0.0,180,309536.4057011542,365741.13488945825
3823,Enugu South,59680162B14374608149112,NGA,ADM2,7.524603764761717,6.4005494157523275,True,Africa/Lagos,151.0,180,344766.49090088095,408384.77486967185
3824,Ikot Ekpene,59680162B36804655757784,NGA,ADM2,7.711343841699228,5.200747821917079,True,Africa/Lagos,0.0,180,318317.35425558133,372829.33363884443
3825,Nsit Ubium,59680162B36558878931890,NGA,ADM2,7.958662991036554,4.750696646535427,True,Africa/Lagos,37.0,180,300816.76953058835,355351.4085187802
3826,Urue Offong/Oruko,59680162B91433810506609,NGA,ADM2,8.159802717199135,4.727957372824739,True,Africa/Lagos,0.0,180,299151.37296534807,350449.20705541736
3827,Abak,59680162B70631413452384,NGA,ADM2,7.772110990146997,5.012126948509574,True,Africa/Lagos,0.0,180,305683.7494696624,357444.54414115485
3828,Nkanu East,59680162B97802053648263,NGA,ADM2,7.659688136238811,6.314503617976471,True,Africa/Lagos,98.0,180,353862.37162593065,419711.632297214
3829,Igbo-Eze-South,59680162B63088628372837,NGA,ADM2,7.387783817381898,6.938748407464985,True,Africa/Lagos,0.0,180,348083.3013827321,411055.20705097454
3830,Nsukka,59680162B36149280961759,NGA,ADM2,7.3985997088273185,6.820943785143507,True,Africa/Lagos,512.0,180,347365.92491805664,407029.2632757013
3831,Tai,59680162B30773772502776,NGA,ADM2,7.255759658622535,4.754245265007752,True,Africa/Lagos,0.0,180,313461.0266089116,369676.1744909356
3832,Ife North,59680162B27814311157346,NGA,ADM2,4.446320572198754,7.3893259213238025,True,Africa/Lagos,0.0,180,346421.3472104959,410767.4332159534
3833,Ayedade,59680162B94327255764727,NGA,ADM2,4.311530289020913,7.295419290848204,True,Africa/Lagos,191.0,180,345856.36708279897,408675.09367347456
3834,Ayedire,59680162B61434523060701,NGA,ADM2,4.237094730506058,7.562556462658564,True,Africa/Lagos,0.0,180,347212.5429556431,408157.0294288397
3835,Ahoada East,59680162B72068294191364,NGA,ADM2,6.638995347119979,5.066681471660576,True,Africa/Lagos,15.0,180,324496.72195831465,381785.0303285977
3836,Iseyin,59680162B71074793306885,NGA,ADM2,3.600818605606486,7.986009765379364,True,Africa/Lagos,0.0,180,352528.30904062506,415057.37638045737
3837,Itesiwaju,59680162B74485110483501,NGA,ADM2,3.3284487166948526,8.248444783738693,True,Africa/Lagos,0.0,180,358950.49579373107,426977.03822537384
3838,Kajola,59680162B64506251287847,NGA,ADM2,3.3555298939886735,8.0224381975776,True,Africa/Lagos,413.0,180,357572.5354310829,424740.1544911538
3839,Nkanu West,59680162B79793295224635,NGA,ADM2,7.525607800403611,6.3116418258394775,True,Africa/Lagos,0.0,180,352509.65710977116,419389.76674327307
3840,Afikpo North,59680162B68024378624756,NGA,ADM2,7.921386043753135,5.889907792100343,True,Africa/Lagos,0.0,180,345225.64647091797,406628.7327304322
3841,Donga,59680162B72688070781247,NGA,ADM2,10.25019969993436,7.634331367471722,True,Africa/Lagos,176.0,180,369300.8776042376,445676.6481490846
3842,Oji-River,59680162B15532351721986,NGA,ADM2,7.297157084554729,6.166726833585059,True,Africa/Lagos,0.0,180,338083.0954607022,398291.2571837659
3843,Oyun,59680162B5525087107293,NGA,ADM2,4.673964234804584,8.156165770358578,True,Africa/Lagos,0.0,180,362657.8088831541,425825.77327724936
3844,Ogbia,59680162B61116944198945,NGA,ADM2,6.329431126639462,4.769060819044103,True,Africa/Lagos,20.0,180,314981.29538135073,370809.4850487787
3845,Asari-Toru,59680162B173222965225,NGA,ADM2,6.84703091402587,4.742256342201457,True,Africa/Lagos,0.0,180,311087.7190532875,367713.2433490361
3846,Uyo,59680162B78634023582239,NGA,ADM2,7.94229039239179,5.016501823850142,True,Africa/Lagos,66.0,180,303188.4821860583,353839.56162404554
3847,Ikono,59680162B21074533395167,NGA,ADM2,7.798075548199607,5.193089487525339,True,Africa/Lagos,0.0,180,315686.9973993325,370150.4372907746
3848,Baruten,59680162B46396512293260,NGA,ADM2,3.3404565665450194,9.255392423552438,True,Africa/Lagos,0.0,180,371376.98072519735,443302.2633195284
3849,Lagelu,59680162B50724647943907,NGA,ADM2,4.051797717469613,7.523112951621933,True,Africa/Lagos,229.0,180,345089.1705604232,406302.4448281433
3850,Idah,59680162B89596725903657,NGA,ADM2,6.735069415691997,7.064243881869786,True,Africa/Lagos,0.0,180,370349.63602389506,442078.650379873
3851,Machina,59680162B29257457515537,NGA,ADM2,9.993836319519676,13.027189068111591,True,Africa/Lagos,0.0,180,427301.46646125015,523179.9528403925
3852,Ibaji,59680162B39308677673484,NGA,ADM2,6.773581425400457,6.817992275441141,True,Africa/Lagos,29.0,180,351178.3389864098,415519.0345370675
3853,Municipal Area Council,59680162B38183120701356,NGA,ADM2,7.405608383626942,8.94391417166326,True,Africa/Lagos,0.0,180,374329.6393128648,448809.0762702764
3854,Kaiama,59680162B83662033692716,NGA,ADM2,4.134258991455117,9.426288167034192,True,Africa/Lagos,0.0,180,387939.28907699534,469727.9532052347
3855,Bakura,59680162B24502748844916,NGA,ADM2,5.8455149055702895,12.617259756274207,True,Africa/Lagos,321.0,180,422219.9929253104,518573.1664405602
3856,Nguru,59680162B38485988708032,NGA,ADM2,10.385753985179198,12.961264035337777,True,Africa/Lagos,0.0,180,432512.70858061465,532549.4386803139
3857,Gummi,59680162B37513478805829,NGA,ADM2,5.117225955522995,12.049514776590172,True,Africa/Lagos,0.0,180,408979.50045837084,498696.0661763677
3858,Ajingi,59680162B27639129809368,NGA,ADM2,9.060551843772014,11.978740643214026,True,Africa/Lagos,422.0,180,429287.92876326805,527824.5504070681
3859,Port-Harcourt,59680162B27901935497545,NGA,ADM2,7.0156046412101185,4.785174302312895,True,Africa/Lagos,0.0,180,303672.4456378943,357194.8937284197
3860,Augie,59680162B78681214723365,NGA,ADM2,4.624358273101525,12.892881510404209,True,Africa/Lagos,0.0,180,428033.57562213094,529599.9842094554
3861,Kebbe,59680162B95103667512911,NGA,ADM2,4.698956949595214,11.889136791662626,True,Africa/Lagos,307.0,180,413424.1570878225,508235.38345767243
3862,Surulere,59680162B17719625697929,NGA,ADM2,4.413379295146621,8.090185119001326,True,Africa/Lagos,0.0,180,353209.52252419107,415862.29151080427
3863,Ringim,59680162B52609098277437,NGA,ADM2,9.109600648770328,12.166104983477718,True,Africa/Lagos,392.0,180,427954.2298059554,524514.0631377604
3864,Emuoha,59680162B36304665045822,NGA,ADM2,6.7773060422496245,5.01102619652711,True,Africa/Lagos,0.0,180,333246.42205162393,392897.38678754756
3865,Isi-Uzo,59680162B86026568122675,NGA,ADM2,7.731301941440652,6.736900546187611,True,Africa/Lagos,0.0,180,355404.9659073152,424556.5823516673
3866,Yenegoa,59680162B64829234996535,NGA,ADM2,6.347839608546354,5.031815560837074,True,Africa/Lagos,15.0,180,321931.9075264041,376729.4800976253
3867,Ilorin East,59680162B49050440888294,NGA,ADM2,4.798810638740394,8.603976997543363,True,Africa/Lagos,0.0,180,367270.7707060629,432863.62155124673
3868,Alkaleri,59680162B61092998371306,NGA,ADM2,10.481237884551991,9.873291367291687,True,Africa/Lagos,348.0,180,405713.8293916729,494529.2908897764
3869,Omumma,59680162B88302028338466,NGA,ADM2,7.231974431608223,5.088662424328544,True,Africa/Lagos,0.0,180,310183.17070889345,360370.54114920885
3870,Birnin Kudu,59680162B7272699675434,NGA,ADM2,9.483702720366937,11.465567471461759,True,Africa/Lagos,0.0,180,418684.2896527316,514491.30239809107
3871,Takum,59680162B27926848768432,NGA,ADM2,9.903548123058567,7.11383345525522,True,Africa/Lagos,424.0,180,374211.01933410956,445096.9228108376
3872,Esan South-East,59680162B32427656470349,NGA,ADM2,6.47220755406649,6.587603510542651,True,Africa/Lagos,0.0,180,349347.5832933043,413496.8323340034
3873,Ifedayo,59680162B7861486631755,NGA,ADM2,4.990108193883118,7.980517181927196,True,Africa/Lagos,0.0,180,350365.36735990416,404888.08172351273
3874,Ori Ire,59680162B81796058650879,NGA,ADM2,4.109106761484653,8.297706697616768,True,Africa/Lagos,427.0,180,350756.4525756993,413424.9230609978
3875,Ifelodun,59680162B15317000449503,NGA,ADM2,5.058276755754381,8.53859960468813,True,Africa/Lagos,363.0,180,373585.84788756113,447064.15627386
3876,Maradun,59680162B87372052025364,NGA,ADM2,6.267954243257997,12.73456481350071,True,Africa/Lagos,0.0,180,427016.3751389531,526667.8824749312
3877,Aninri,59680162B49286325204061,NGA,ADM2,7.604068377972868,6.039589103801716,True,Africa/Lagos,0.0,180,354005.691625494,422227.62005866494
3878,Abakaliki,59680162B3222658090770,NGA,ADM2,8.213123584131688,6.256186137137275,True,Africa/Lagos,64.0,180,351498.15862229245,416315.6999362981
3879,Pategi,59680162B29829764060990,NGA,ADM2,5.77907485230952,8.628324668149778,True,Africa/Lagos,0.0,180,376731.3113067897,453564.239087305
3880,Biriniwa,59680162B74336355497846,NGA,ADM2,10.064235049642182,12.812304388287162,True,Africa/Lagos,0.0,180,429406.9794395385,528272.0253092397
3881,Ussa,59680162B61170702756328,NGA,ADM2,10.060023110374386,7.136936911963581,True,Africa/Lagos,352.0,180,375240.32913432556,450443.308116592
3882,Silame,59680162B89701706643364,NGA,ADM2,4.8342811748312515,12.997198677938185,True,Africa/Lagos,0.0,180,427072.1271295469,526139.4804887337
3883,Takai,59680162B89970230221745,NGA,ADM2,9.160970584371027,11.486923542499522,True,Africa/Lagos,0.0,180,419035.38430937077,514574.90032060014
3884,Bwari,59680162B85175001165051,NGA,ADM2,7.4862048185324355,9.243414122819118,True,Africa/Lagos,678.0,180,367103.9725776682,436443.20248501893
3885,Edu,59680162B33186191897384,NGA,ADM2,5.168585342670175,8.916092218435484,True,Africa/Lagos,0.0,180,382870.37279102585,463853.71110991837
3886,Jema'A,59680162B37059166930142,NGA,ADM2,8.257153158617243,9.41103422859736,True,Africa/Lagos,0.0,180,370784.6646074127,439813.63348308194
3887,Gumel,59680162B20002653395444,NGA,ADM2,9.401735444592054,12.62614154604783,True,Africa/Lagos,368.0,180,424036.6966902141,520003.94742695906
3888,Binji,59680162B68799842423101,NGA,ADM2,4.776832881235059,13.194277782751508,True,Africa/Lagos,0.0,180,433096.06573781505,535175.9664758731
3889,Kware,59680162B33139882700556,NGA,ADM2,5.319564190355347,13.13852118628716,True,Africa/Lagos,294.0,180,427225.52044938324,526183.2313685243
3890,Bunza,59680162B46976557303871,NGA,ADM2,3.9482807539854416,12.20552358261398,True,Africa/Lagos,0.0,180,416089.3173173494,511182.5210310487
3891,Mopa-Muro,59680162B35933805912396,NGA,ADM2,5.923351446686847,8.14923794914808,True,Africa/Lagos,0.0,180,361905.0729939414,431380.5038148257
3892,Sokoto North,59680162B91492845849591,NGA,ADM2,5.22894650135075,13.066637735654334,True,Africa/Lagos,279.0,180,426933.8830665733,528042.2278207003
3893,Musawa,59680162B51512347513243,NGA,ADM2,7.7128276482030715,12.098653299310365,True,Africa/Lagos,0.0,180,428552.89866529737,526890.8215914615
3894,Ethiope West,59680162B36658267128816,NGA,ADM2,5.751042755501383,5.919965501187094,True,Africa/Lagos,0.0,180,335228.0494366126,394505.7961680706
3895,Ishielu,59680162B77807256215392,NGA,ADM2,7.805734918832534,6.413723283880769,True,Africa/Lagos,64.0,180,355503.2010002383,424472.84945679875
3896,Sakaba,59680162B48034518845808,NGA,ADM2,5.555699625787578,11.139652505256388,True,Africa/Lagos,0.0,180,405764.68368309137,494978.2639634206
3897,Kudan,59680162B63511927639310,NGA,ADM2,7.7499408313411084,11.271730461854565,True,Africa/Lagos,0.0,180,419452.5172017264,511070.0077418542
3898,Kachia,59680162B32850327292174,NGA,ADM2,7.650675956316031,9.843441740482328,True,Africa/Lagos,655.0,180,378418.1903180162,452967.2668629334
3899,Sabon Birni,59680162B48318677941344,NGA,ADM2,6.259906764414825,13.490226942128103,True,Africa/Lagos,0.0,180,434335.03901550674,535505.0250569062
3900,Uzo-Uwani,59680162B64770944232121,NGA,ADM2,7.130674273487339,6.716067840513914,True,Africa/Lagos,0.0,180,345326.9895750385,405444.6266459623
3901,Jaba,59680162B63355484795141,NGA,ADM2,8.025157624739183,9.48513090380726,True,Africa/Lagos,758.0,180,370261.1161098425,438235.49777436757
3902,Ibesikpo Asutan,59680162B22561739962750,NGA,ADM2,7.956576669593524,4.911052210145288,True,Africa/Lagos,0.0,180,302447.4712706578,355699.8954726055
3903,Sokoto South,59680162B89921626898623,NGA,ADM2,5.262325693358107,13.038162437500052,True,Africa/Lagos,306.0,180,429111.84278091916,529372.927440991
3904,Yabo,59680162B68131021355449,NGA,ADM2,4.949130769068127,12.789393255779743,True,Africa/Lagos,0.0,180,426159.3350292242,524083.2329249127
3905,Damboa,59680162B27422550871896,NGA,ADM2,12.678737955773508,11.110633275714358,True,Africa/Lagos,0.0,180,411966.9025707976,503915.53194634663
3906,Matazu,59680162B62360966111253,NGA,ADM2,7.639169309674228,12.242958182077038,True,Africa/Lagos,544.0,180,428430.84489840106,527986.8060123059
3907,Sandamu,59680162B54666922464494,NGA,ADM2,8.376772657112127,12.902584115719653,True,Africa/Lagos,0.0,180,431824.24433076003,531812.1519680108
3908,Mashi,59680162B19433829654146,NGA,ADM2,7.992728902524982,13.134847534039075,True,Africa/Lagos,489.0,180,432448.4755959967,529783.4975395602
3909,Dan Musa,59680162B93375949891062,NGA,ADM2,7.283442821001815,12.236364317671287,True,Africa/Lagos,0.0,180,423595.8746713334,518298.1434917482
3910,Kura,59680162B62375507242594,NGA,ADM2,8.483873640202269,11.787534628084941,True,Africa/Lagos,0.0,180,420886.3170658584,517220.60774698923
3911,Lere,59680162B33448314455063,NGA,ADM2,8.557990855247912,10.374406106877338,True,Africa/Lagos,780.0,180,402116.3265026934,485062.3542882947
3912,Zango,59680162B91454305469147,NGA,ADM2,8.544588915312145,12.949334564741795,True,Africa/Lagos,0.0,180,430024.9586025815,528231.4552487799
3913,Wurno,59680162B797578221173,NGA,ADM2,5.536026396212461,13.243982940075123,True,Africa/Lagos,0.0,180,428055.6662865317,526063.9702703317
3914,Gudu,59680162B43671986122418,NGA,ADM2,4.4891790089219965,13.452113300603079,True,Africa/Lagos,276.0,180,428146.85977145005,527970.6762676865
3915,Gwiwa,59680162B64636531363939,NGA,ADM2,8.28284121490502,12.748279586738217,True,Africa/Lagos,0.0,180,432080.0727885206,531264.5709656992
3916,Birnin Kebbi,59680162B77130024076735,NGA,ADM2,4.255573926085409,12.47723397119314,True,Africa/Lagos,228.0,180,418340.42849898984,514272.96260888915
3917,Suru,59680162B61567493958965,NGA,ADM2,4.098879084386051,11.80138279609743,True,Africa/Lagos,0.0,180,415496.6737070768,512163.6082449479
3918,Numan,59680162B26521045145337,NGA,ADM2,11.80142345323389,9.44616645156652,True,Africa/Lagos,0.0,180,401546.1410545313,496130.8802225892
3919,Biu,59680162B23952502219543,NGA,ADM2,12.109571339279931,10.811147007909263,True,Africa/Lagos,719.0,180,408815.36941794766,499497.5952268331
3920,Kaduna South,59680162B16574916896740,NGA,ADM2,7.411926654590436,10.488217696465561,True,Africa/Lagos,0.0,180,405261.45297325833,493403.00836230937
3921,Dikwa,59680162B86155479852967,NGA,ADM2,14.048373831953812,11.923614023932682,True,Africa/Lagos,296.0,180,416352.0207823586,512733.19675452297
3922,Zaria,59680162B50201894093674,NGA,ADM2,7.687887444453306,11.036850690415262,True,Africa/Lagos,0.0,180,421984.2136898788,515400.4720066482
3923,Kalgo,59680162B5199404243189,NGA,ADM2,4.0661737300426335,12.36431000649555,True,Africa/Lagos,230.0,180,417537.27240985894,513488.93751717673
3924,Yankwashi,59680162B90957738044815,NGA,ADM2,8.516679060274368,12.757622796116522,True,Africa/Lagos,0.0,180,433184.6785228018,532622.4663899634
3925,Kaura,59680162B84224544107566,NGA,ADM2,8.457902471186237,9.63608328932252,True,Africa/Lagos,0.0,180,360056.1849309133,426873.8757892306
3926,Lamurde,59680162B57364751970918,NGA,ADM2,11.694170837284718,9.562188525209057,True,Africa/Lagos,160.0,180,393031.1382984384,481805.7235323535
3927,Monguno,59680162B31936578466171,NGA,ADM2,13.65024913182077,12.551275848613617,True,Africa/Lagos,0.0,180,423959.72331138304,524372.9651752918
3928,Enugu East,59680162B73078519517404,NGA,ADM2,7.525142925535083,6.535707948438435,True,Africa/Lagos,211.0,180,343307.6641859196,404096.4196003265
3929,Ngala,59680162B65219804693248,NGA,ADM2,14.157554538475413,12.292021022282281,True,Africa/Lagos,0.0,180,420327.8696113676,516290.6371806853
3930,Gubio,59680162B83800309048446,NGA,ADM2,12.768043288025384,12.657951835187637,True,Africa/Lagos,0.0,180,417619.7998985143,511217.4224236772
3931,Yagba East,59680162B47068494760958,NGA,ADM2,5.7760406600037095,8.171172170155753,True,Africa/Lagos,320.0,180,369848.3884024162,443183.8965579301
3932,Chibok,59680162B32856652540007,NGA,ADM2,12.855413818666353,10.84481441721568,True,Africa/Lagos,0.0,180,410906.0081602659,503622.36681943445
3933,Tureta,59680162B25728635468586,NGA,ADM2,5.522005607209564,12.49881195556043,True,Africa/Lagos,291.0,180,413483.0311746463,506412.13939905155
3934,Gashaka,59680162B87534880716336,NGA,ADM2,11.369092662407052,7.499901349397018,True,Africa/Lagos,0.0,180,379896.19556106284,457037.5890699463
3935,Bauchi,59680162B24167581171767,NGA,ADM2,9.904300106479177,10.23622657634376,True,Africa/Lagos,0.0,180,415235.79465378635,510580.0101667012
3936,Hawul,59680162B65118596491840,NGA,ADM2,12.25965053571347,10.47183518792958,True,Africa/Lagos,560.0,180,390038.44536856725,454240.6515652075
3937,Uruan,59680162B72404517830917,NGA,ADM2,8.049297514626472,5.013918474038792,True,Africa/Lagos,0.0,180,308239.14847042086,362097.1237198982
3938,Mayo-Belwa,59680162B66628176907248,NGA,ADM2,11.959078529624989,8.998368641838011,True,Africa/Lagos,0.0,180,389074.0395174807,475713.4304508007
3939,Mubi South,59680162B11164722545286,NGA,ADM2,13.305892938655196,10.180881523574419,True,Africa/Lagos,0.0,180,396359.1911215987,483858.09543654346
